#{"t_start": 1779789049.760507, "env_id": "Blackjack4game-v1"}
r,l,t
0.0,4,144.984276
0.0,2,144.986074
0.0,3,144.988911
0.0,3,144.991418
0.0,2,144.993987
0.0,2,144.995901
0.0,2,144.997746
0.0,3,145.000242
0.0,4,145.003501
0.0,4,145.007045
0.0,3,145.009776
0.0,2,145.011548
0.0,3,145.014284
0.0,3,145.016799
0.0,2,145.018504
0.0,2,145.020263
0.0,2,145.021943
0.0,2,145.023568
0.0,4,145.027024
0.853879,2,145.028669
0.0,2,145.030283
0.0,3,145.032785
0.0,3,145.035466
0.0,2,145.037195
0.0,3,145.040279
0.0,4,145.044523
1.5,2,145.04636
0.0,3,145.049073
1.5,2,145.050839
0.0,2,145.052669
0.161732,4,145.057008
0.0,3,145.060973
0.0,3,145.065105
0.0,2,145.067016
0.0,3,145.070257
0.0,2,145.072735
0.0,3,145.07796
0.0,2,145.081511
0.0,2,145.08498
0.0,3,145.147136
0.0,3,145.149644
0.0,3,145.152131
0.0,2,145.153973
0.0,2,145.155722
0.0,2,145.157528
0.0,2,145.159317
0.0,2,145.161045
0.0,3,145.163513
0.0,4,145.166892
0.0,3,145.169299
0.0,3,145.171734
0.0,2,145.173485
0.0,3,145.176072
0.0,2,145.177801
0.0,2,145.179653
0.0,2,145.181352
0.0,4,145.184539
0.701333,3,145.187212
0.0,3,145.190699
0.0,4,145.194209
0.0,3,145.196874
0.0,2,145.198588
0.0,4,145.201963
0.0,2,145.20367
0.0,3,145.206209
0.0,3,145.208891
0.0,3,145.211712
0.0,4,145.21594
0.0,2,145.21765
0.0,5,145.221889
0.0,2,145.223544
0.0,3,145.225957
0.0,3,145.228509
0.0,4,145.231991
0.0,3,145.234477
0.0,4,145.23785
0.0,2,145.239559
0.0,3,145.242047
0.0,3,145.244546
0.0,4,145.247787
-0.115849,4,145.251242
0.0,3,145.253822
0.0,2,145.255672
0.0,3,145.258744
0.0,2,145.260554
0.0,3,145.26336
0.0,3,145.266099
0.0,3,145.268772
0.0,2,145.270689
0.0,3,145.273496
0.0,5,145.277851
0.0,2,145.279627
0.0,4,145.282873
0.0,4,145.286395
0.0,4,145.289809
0.0,3,145.292509
0.0,5,145.296904
0.0,3,145.29951
0.0,3,145.301977
-0.122147,3,145.304562
0.0,3,145.307259
0.0,4,145.310529
0.0,2,145.312308
0.0,3,145.314989
0.0,2,145.316693
0.0,2,145.318443
0.0,2,145.32014
0.0,2,145.321753
0.0,3,145.324188
0.0,2,145.325896
0.0,2,145.327588
0.0,2,145.329257
1.5,2,145.330868
0.0,5,145.335082
0.0,3,145.337609
0.0,3,145.340265
0.0,2,145.341974
0.0,3,145.344392
0.0,2,145.346123
0.0,2,145.347853
0.0,3,145.350276
0.0,3,145.352679
0.0,4,145.356266
0.0,4,145.359575
1.5,2,145.361417
0.0,2,145.363286
0.0,2,145.364942
0.0,5,145.369327
0.0,2,145.371038
0.0,2,145.372827
0.0,3,145.375463
0.0,2,145.377135
0.0,3,145.379571
0.0,3,145.382052
0.0,5,145.386111
0.0,4,145.389562
0.0,5,145.393854
0.0,3,145.396511
1.492281,2,145.398132
0.0,2,145.399769
0.0,4,145.403131
-1.0,4,145.406392
0.0,2,145.408145
0.0,2,145.409893
0.0,4,145.413393
0.0,2,145.415158
0.0,2,145.416904
0.0,2,145.418611
0.0,2,145.420188
0.0,3,145.422784
0.0,5,145.426936
0.0,4,145.430174
0.0,2,145.432121
0.0,4,145.43545
0.0,2,145.437269
0.0,2,145.438953
0.0,2,145.440621
0.0,2,145.442394
0.0,3,145.445006
0.0,4,145.448312
0.0,3,145.450767
0.0,4,145.454018
1.411974,2,145.455707
0.0,4,145.459228
0.0,2,145.460982
0.431914,2,145.46284
0.0,2,145.464636
0.0,2,145.466468
1.289331,2,145.468091
0.0,2,145.469758
1.213608,2,145.471466
0.0,2,145.473276
0.0,4,145.476765
0.0,3,145.47944
0.0,2,145.481102
1.5,2,145.482721
0.0,3,145.485327
0.0,2,145.487036
0.0,3,145.489496
0.0,4,145.492828
0.0,4,145.496348
0.0,3,145.498874
0.0,3,145.501503
0.0,3,145.503974
0.0,2,145.505672
0.0,3,145.508341
0.0,3,145.510928
0.0,3,145.513544
0.0,3,145.516252
0.0,2,145.517969
0.0,3,145.520681
0.099014,3,145.523147
0.0,5,145.527292
0.0,4,145.530695
0.0,5,145.534885
0.0,2,145.536621
0.0,3,145.539104
0.024204,2,145.540786
0.0,3,145.543265
0.0,3,145.545725
0.0,3,145.548173
0.0,2,145.549994
0.0,2,145.551715
0.0,2,145.553423
0.0,2,145.555201
0.0,2,145.557114
0.0,2,145.558857
0.800255,2,145.560612
0.0,4,145.564229
0.0,3,145.566729
0.0,2,145.568463
0.0,4,145.571985
0.0,2,145.573668
0.0,3,145.576332
0.0,2,145.578047
0.0,4,145.581191
0.0,2,145.582894
0.0,4,145.586165
0.0,2,145.587752
0.0,4,145.590916
1.5,2,145.5928
0.0,4,145.596199
0.0,2,145.597994
0.028767,4,145.60114
0.0,2,145.602846
0.0,4,145.606118
0.0,2,145.607834
0.0,2,145.609532
0.0,3,145.612094
0.0,4,145.615484
0.0,3,145.618173
0.0,3,145.620645
0.0,2,145.622268
0.0,3,145.624914
0.0,2,145.626646
0.0,3,145.629113
0.0,3,145.631618
0.0,5,145.635891
0.0,3,145.638523
0.0,3,145.640996
0.0,2,145.642646
0.0,2,145.644282
0.0,6,145.649118
0.0,6,145.654027
0.0,2,145.655833
0.0,2,145.65757
0.0,2,145.659275
0.0,2,145.661184
0.0,3,145.663663
0.0,2,145.665418
0.0,5,145.669597
-0.559208,2,145.671201
0.0,5,145.675483
0.0,2,145.677207
0.0,4,145.680516
0.0,4,145.683852
0.0,2,145.68552
0.0,2,145.687258
0.0,2,145.689333
0.409472,2,145.691228
0.0,2,145.692931
0.0,2,145.694747
0.0,2,145.697156
0.0,4,145.700531
0.0,3,145.703078
0.0,5,145.707068
0.0,2,145.70869
0.0,3,145.711417
0.0,3,145.714584
0.0,6,145.719719
0.0,2,145.721418
0.0,2,145.723145
0.0,2,145.7249
0.0,2,145.726577
0.0,2,145.728253
0.0,4,145.731845
1.5,2,145.73366
0.0,2,145.735364
0.0,2,145.73724
0.0,4,145.74047
0.0,2,145.742137
0.0,2,145.743838
0.0,3,145.746323
0.0,3,145.748813
0.0,3,145.751397
0.0,5,145.755601
0.0,3,145.758589
0.0,3,145.761234
0.0,2,145.762949
0.0,3,145.765697
0.0,3,145.768078
0.0,3,145.770559
0.0,3,145.773511
0.0,5,145.777809
0.0,2,145.779608
0.0,2,145.781219
0.0,2,145.782879
0.0,3,145.785446
0.0,3,145.787903
0.0,5,145.792229
0.0,3,145.795733
0.0,3,145.798398
0.0,2,145.800158
0.0,4,145.803372
0.0,4,145.806799
0.0,3,145.80964
1.5,2,145.811687
0.0,3,145.814441
0.0,4,145.817864
0.0,3,145.820805
0.0,4,145.824149
0.0,2,145.825891
0.0,6,145.830716
0.0,3,145.833115
0.0,5,145.837493
-0.182945,2,145.839358
0.0,4,145.842715
0.0,2,145.844306
0.0,3,145.846837
0.0,4,145.850316
0.0,2,145.852033
0.0,4,145.855457
0.0,6,145.860339
0.0,3,145.862918
0.0,2,145.864651
0.0,3,145.867156
0.0,4,145.870816
0.0,3,145.873428
0.0,3,145.876169
0.0,2,145.877806
0.0,2,145.879487
0.0,2,145.881202
0.0,2,145.882923
0.0,4,145.886325
0.0,2,145.887997
1.5,2,145.890013
0.0,3,145.893389
0.0,3,145.8961
0.0,2,145.897863
0.0,2,145.899532
0.0,2,145.901152
0.0,3,145.903863
0.0,2,145.905601
0.0,4,145.90892
0.0,2,145.91071
0.0,2,145.912591
0.0,3,145.915225
0.0,2,145.916997
0.0,4,145.920392
0.0,3,145.922871
0.0,2,145.924566
0.0,3,145.927048
0.0,3,145.929521
0.0,4,145.932846
0.0,3,145.935359
0.0,3,145.937934
0.0,3,145.940486
0.0,3,145.942898
0.0,3,145.945429
0.0,3,145.947931
0.0,3,145.950378
0.703789,2,145.952039
0.0,4,145.955666
0.0,4,145.959087
0.0,2,145.96095
0.0,3,145.963471
0.0,4,145.966992
0.0,4,145.970322
0.0,3,145.972869
0.0,2,146.024862
0.0,3,146.02763
0.0,3,146.030365
0.0,4,146.033839
0.0,3,146.036566
0.0,4,146.039799
0.0,3,146.042468
0.0,3,146.04498
0.0,3,146.047421
0.0,3,146.049828
0.0,2,146.051681
0.0,2,146.053583
0.0,2,146.055292
0.0,2,146.057183
-0.506396,4,146.103327
0.0,2,146.10503
0.0,3,146.10783
0.0,3,146.110385
0.0,3,146.113032
0.0,3,146.115803
0.083385,3,146.118444
0.0,3,146.12103
0.0,2,146.122621
0.0,3,146.125107
0.0,3,146.12764
0.0,2,146.129264
0.0,2,146.130936
1.5,2,146.132631
0.0,2,146.134404
0.0,2,146.136124
0.0,2,146.137844
0.0,2,146.139605
0.0,3,146.14218
0.0,3,146.144613
0.0,5,146.148802
1.5,2,146.150462
0.0,2,146.152128
0.0,3,146.154728
0.0,3,146.157421
0.0,2,146.159104
0.0,2,146.16089
-0.312711,2,146.162877
0.0,2,146.164597
0.0,2,146.166381
0.0,4,146.169957
0.0,4,146.173397
0.0,2,146.175223
0.0,4,146.178456
0.0,2,146.180126
0.0,3,146.182712
0.0,2,146.184402
0.0,2,146.186356
0.0,3,146.188835
0.0,4,146.192624
0.0,2,146.194422
0.0,3,146.197051
0.0,3,146.199556
0.0,5,146.203694
0.0,3,146.206187
0.0,3,146.208633
0.0,2,146.210352
0.0,3,146.21295
0.0,2,146.21459
0.0,6,146.219487
0.0,3,146.221943
0.0,2,146.223663
0.0,2,146.225312
0.0,3,146.227717
0.0,3,146.23016
0.0,3,146.232765
0.0,2,146.23447
0.0,3,146.236935
0.0,3,146.239459
0.0,3,146.241934
0.0,2,146.243655
0.0,2,146.24533
0.0,3,146.247805
0.0,3,146.25016
0.0,3,146.252627
0.0,2,146.254436
0.0,2,146.256292
0.0,2,146.258253
0.0,2,146.260349
0.0,2,146.262054
0.0,2,146.263855
0.0,3,146.266488
0.0,3,146.268948
0.0,3,146.271405
1.5,2,146.273081
0.0,2,146.274853
0.0,3,146.277419
0.0,3,146.280113
0.0,3,146.282571
0.0,2,146.28431
0.0,2,146.286143
0.0,2,146.287845
0.0,2,146.289466
0.0,3,146.2919
0.0,3,146.294424
0.0,2,146.296198
0.0,3,146.299015
0.0,3,146.301541
0.0,2,146.303564
0.0,4,146.307221
0.0,3,146.309781
0.0,2,146.311605
0.0,2,146.313421
0.0,2,146.315108
0.0,3,146.317524
0.0,2,146.319081
0.0,2,146.320788
0.0,2,146.322454
0.0,2,146.324006
0.0,2,146.32557
0.0,2,146.327085
0.0,3,146.32966
0.0,3,146.332321
0.0,3,146.334816
0.0,3,146.337271
1.5,2,146.338894
0.0,2,146.340657
0.0,2,146.342404
0.0,4,146.345718
0.0,2,146.347368
0.0,3,146.349921
0.0,2,146.351639
0.0,2,146.353307
0.0,4,146.356625
0.0,2,146.358279
0.0,3,146.360724
0.0,3,146.363369
0.0,2,146.36516
0.0,3,146.367605
0.0,2,146.36941
0.0,2,146.371191
-0.657094,4,146.374616
0.0,2,146.376342
0.0,3,146.378925
0.0,4,146.382401
0.0,2,146.384225
0.0,3,146.386627
0.0,2,146.388181
0.0,2,146.389758
0.0,2,146.391407
0.614023,3,146.394009
0.0,5,146.398107
1.5,2,146.399796
0.0,5,146.403917
0.0,2,146.405622
0.0,3,146.408109
0.0,2,146.409767
0.0,3,146.412504
1.5,2,146.414255
0.0,4,146.417667
0.0,2,146.419455
0.0,2,146.421119
0.0,2,146.422889
0.0,4,146.426265
0.0,4,146.42946
0.0,3,146.43195
0.0,3,146.434477
0.0,4,146.437755
0.0,5,146.442014
0.0,3,146.444542
0.0,3,146.447025
0.0,4,146.450446
0.0,3,146.452905
0.0,2,146.454621
0.0,3,146.457028
0.0,4,146.460614
0.0,3,146.463196
1.171187,2,146.46484
-0.01654,3,146.467457
0.0,3,146.469918
0.0,2,146.471562
0.0,3,146.474087
0.0,3,146.476584
0.0,2,146.478199
0.0,3,146.480844
0.0,3,146.483847
0.0,2,146.485756
0.0,3,146.488472
1.5,2,146.490289
0.0,2,146.492087
0.0,3,146.494692
0.0,4,146.498955
0.0,2,146.500735
-0.904797,4,146.504012
0.0,2,146.505646
0.0,4,146.508777
0.0,4,146.512044
0.0,4,146.51528
0.0,3,146.517764
0.0,4,146.521385
0.0,2,146.523115
0.0,4,146.526431
0.0,2,146.528046
-1.0,3,146.530466
0.0,3,146.532853
0.0,2,146.534448
0.0,3,146.537024
0.0,2,146.538983
0.0,3,146.541474
0.0,3,146.543864
0.0,2,146.545499
0.0,2,146.547088
0.0,2,146.548713
0.0,2,146.550392
0.0,3,146.552878
0.0,2,146.554479
0.0,4,146.557776
0.0,3,146.560386
0.0,2,146.562254
0.0,3,146.564839
0.0,4,146.568169
0.0,3,146.570736
0.0,4,146.574003
0.0,5,146.578108
0.0,3,146.580621
0.0,2,146.582421
0.0,2,146.584134
0.0,4,146.587394
0.0,3,146.589823
0.0,4,146.593416
0.0,3,146.596533
0.0,4,146.600282
1.5,2,146.602247
0.0,2,146.603918
0.0,3,146.606649
0.0,2,146.608402
0.0,3,146.610907
0.0,2,146.61269
1.054211,2,146.614469
0.0,3,146.61724
0.0,5,146.62153
0.0,2,146.623146
0.0,3,146.62556
0.0,3,146.628086
0.0,3,146.630795
0.0,6,146.635983
0.0,5,146.64042
0.0,4,146.643864
0.0,2,146.645561
0.0,4,146.648894
-1.0,4,146.652316
0.0,4,146.655643
0.0,2,146.657434
-0.924986,2,146.659212
0.0,2,146.661034
0.0,2,146.662756
0.0,4,146.666142
0.0,3,146.668745
0.0,2,146.670693
0.0,4,146.674075
0.0,2,146.675827
0.0,3,146.678367
0.0,4,146.681747
0.0,3,146.684305
0.0,2,146.686047
0.0,2,146.687731
0.0,3,146.690347
0.0,3,146.693561
0.0,2,146.695353
0.0,4,146.699594
0.0,2,146.701493
0.0,2,146.703248
0.0,2,146.704947
0.0,3,146.70752
0.0,2,146.709217
0.0,3,146.711759
0.0,3,146.714415
0.0,3,146.716899
0.0,3,146.719509
0.0,2,146.721184
0.0,4,146.724582
0.0,5,146.728926
-0.311846,5,146.733064
0.0,3,146.73559
0.0,2,146.737262
0.0,2,146.738945
0.0,2,146.740597
0.0,3,146.742959
0.0,3,146.745766
0.0,2,146.747448
0.0,2,146.74907
0.0,2,146.750684
0.0,2,146.75233
0.0,2,146.753989
0.0,2,146.755622
0.0,4,146.759278
0.0,2,146.761216
0.0,3,146.763812
0.0,2,146.765627
0.0,3,146.768182
0.0,2,146.770096
0.0,5,146.774352
0.0,2,146.776188
0.0,4,146.779762
0.0,2,146.781731
0.553823,4,146.785086
1.5,2,146.786864
0.0,2,146.788599
0.0,4,146.792097
0.0,2,146.793935
0.0,2,146.795824
0.0,2,146.797726
0.0,3,146.800467
0.497655,2,146.802124
0.0,3,146.804724
0.0,2,146.806398
0.0,4,146.809728
0.0,3,146.812153
0.0,4,146.815558
0.0,3,146.818051
0.736749,2,146.819617
0.0,2,146.821453
0.0,3,146.823938
0.0,2,146.825574
-0.775447,4,146.828878
1.5,2,146.830593
0.0,3,146.833094
0.0,2,146.834887
0.0,2,146.836623
-0.315871,3,146.839147
0.0,2,146.840824
0.0,2,146.842696
0.0,3,146.845143
1.5,2,146.846807
0.0,3,146.849388
0.0,2,146.851124
0.0,2,146.852964
0.0,2,146.854761
0.0,2,146.85656
1.5,2,146.858455
0.0,3,146.860931
0.0,3,146.863474
0.0,3,146.86609
0.0,3,146.868487
0.0,4,146.871826
0.0,2,146.873546
1.5,2,146.875164
0.0,4,146.878561
0.0,4,146.881721
0.0,4,146.885247
0.0,2,146.887127
0.0,2,146.88872
0.0,2,146.890335
0.0,3,146.892842
0.0,3,146.895409
0.0,3,146.897778
0.0,5,146.901887
0.0,4,146.904986
0.0,4,146.908525
0.0,2,146.910273
0.0,3,146.91298
0.0,3,146.915638
0.0,3,146.918308
0.0,2,146.920151
0.0,2,146.921793
0.0,3,146.924213
0.0,3,146.926792
0.40912,2,146.928497
0.0,4,146.931788
0.0,2,146.933471
0.613441,4,146.936834
0.0,6,146.941917
0.0,4,146.945098
0.0,2,146.946881
-0.429963,4,146.950293
0.0,2,146.952028
0.0,2,146.953765
0.0,2,146.955508
0.0,3,146.958039
0.0,2,146.998801
0.0,2,147.000656
0.0,3,147.003554
0.0,2,147.005505
0.0,2,147.007295
0.796577,2,147.008991
0.0,4,147.013065
0.0,3,147.016726
0.0,2,147.018829
0.0,3,147.021571
0.0,3,147.024471
0.0,5,147.028749
0.0,2,147.030452
0.0,4,147.033744
0.0,2,147.035313
0.0,4,147.038582
0.0,5,147.042732
0.0,4,147.046121
0.0,3,147.048599
0.0,3,147.051146
0.0,5,147.055262
0.0,2,147.056975
0.0,3,147.059618
0.0,2,147.061345
0.0,2,147.063007
0.0,2,147.064859
0.0,2,147.066624
-0.654023,2,147.068272
0.0,2,147.06998
0.0,3,147.072903
0.0,4,147.076392
0.0,4,147.079807
0.0,2,147.081543
0.0,3,147.08406
0.0,3,147.086601
0.0,2,147.088254
0.0,3,147.090684
0.0,2,147.092283
0.0,2,147.093877
0.0,3,147.096491
0.0,3,147.099087
0.243769,2,147.100775
0.0,2,147.10269
0.0,3,147.105366
0.0,2,147.107018
0.0,3,147.109513
0.0,4,147.1127
0.0,4,147.116586
0.348183,3,147.119066
0.0,3,147.121497
0.0,2,147.123074
0.0,3,147.125498
0.0,3,147.127906
0.0,2,147.129569
0.0,4,147.132888
0.0,2,147.134581
0.0,3,147.137206
0.0,2,147.138824
0.0,4,147.142052
0.0,2,147.143697
0.0,4,147.147132
0.0,3,147.149828
0.0,2,147.151846
0.0,4,147.155678
0.0,2,147.157756
0.0,2,147.159507
0.0,3,147.162048
0.0,4,147.165514
0.0,5,147.169866
0.0,3,147.172584
0.0,3,147.175156
0.0,3,147.1778
0.0,2,147.179422
0.0,2,147.181022
0.0,4,147.184204
0.0,2,147.185881
0.0,4,147.189096
0.0,2,147.190785
0.0,3,147.193337
0.0,2,147.194983
0.0,3,147.19753
0.0,2,147.199237
0.0,3,147.201826
0.0,3,147.204428
0.0,4,147.207802
0.0,2,147.209575
0.0,3,147.212205
0.0,2,147.213912
0.0,4,147.217248
0.0,3,147.21982
0.0,4,147.223095
0.0,5,147.227142
0.0,3,147.229541
0.0,3,147.231906
0.0,3,147.234428
0.0,2,147.236048
0.0,2,147.23775
0.0,3,147.240328
0.0,4,147.243535
0.0,3,147.246023
0.0,2,147.247651
0.0,4,147.250799
0.0,4,147.254035
0.0,5,147.25831
0.0,4,147.262065
0.0,2,147.263821
0.0,2,147.265482
0.0,3,147.268153
0.0,3,147.270773
1.5,2,147.272473
0.0,3,147.275252
0.0,3,147.27771
0.0,4,147.28102
0.0,4,147.284303
0.0,2,147.285872
0.0,2,147.287439
0.0,3,147.289775
0.0,3,147.292141
0.0,2,147.29376
0.0,2,147.295541
0.0,3,147.298031
0.0,3,147.30044
0.0,2,147.302047
0.0,3,147.304435
0.9806,2,147.306051
0.49145,2,147.307657
0.0,4,147.310852
0.0,3,147.313212
0.0,2,147.314862
0.0,5,147.318896
0.0,3,147.321301
0.0,4,147.32454
0.0,2,147.326147
0.0,3,147.328521
0.0,2,147.330093
0.0,4,147.333399
0.0,2,147.335002
0.0,4,147.338282
0.0,3,147.340694
0.0,3,147.343111
0.0,2,147.344769
-1.0,2,147.346348
0.0,2,147.347959
0.0,3,147.35032
0.0,3,147.352882
0.055939,3,147.355377
0.0,3,147.357799
0.0,4,147.361226
0.0,5,147.365318
0.0,5,147.369207
0.0,2,147.370818
0.0,5,147.37548
0.0,3,147.378182
0.0,3,147.380718
0.0,2,147.382349
0.0,2,147.383891
0.0,4,147.387059
0.0,3,147.389397
0.0,4,147.392552
0.0,4,147.395835
0.0,2,147.397489
0.0,4,147.400679
0.0,4,147.403782
0.0,2,147.40533
0.0,5,147.409517
0.0,2,147.411145
0.0,3,147.413764
0.0,2,147.415609
0.0,3,147.418147
0.574501,2,147.419865
0.0,4,147.423399
0.0,3,147.425801
0.0,3,147.428313
0.0,2,147.430022
0.0,5,147.434226
0.0,4,147.437875
0.0,2,147.439619
0.0,2,147.441419
0.0,3,147.444148
0.0,3,147.44684
0.0,2,147.448601
0.0,2,147.450469
0.0,4,147.453756
0.0,3,147.456378
0.0,3,147.458751
0.0,4,147.462035
0.0,4,147.465869
0.0,2,147.467608
0.0,5,147.47182
0.0,6,147.477387
0.716097,2,147.479156
0.0,4,147.482615
0.0,4,147.485983
0.0,3,147.488423
0.0,6,147.49334
-0.25543,6,147.498226
0.0,3,147.500657
0.0,3,147.503043
0.0,5,147.507036
0.096964,2,147.508692
0.0,5,147.51291
0.0,3,147.515604
0.0,2,147.517358
0.0,3,147.520065
1.5,2,147.521794
0.0,3,147.524403
0.0,4,147.527951
0.0,3,147.53059
0.0,2,147.532349
0.0,3,147.535182
0.0,3,147.537786
0.0,4,147.541336
0.0,3,147.543936
0.0,3,147.546603
0.0,3,147.549251
0.0,3,147.551844
0.0,3,147.554687
0.0,3,147.557411
0.0,3,147.560028
0.0,2,147.56212
0.0,3,147.564798
0.0,7,147.570548
0.0,2,147.572209
0.0,3,147.574664
0.0,2,147.576364
0.0,2,147.577989
0.0,3,147.580344
0.0,4,147.583527
0.0,2,147.585143
0.0,2,147.586863
0.0,3,147.58931
0.0,4,147.592476
0.0,4,147.595734
0.0,4,147.600558
0.0,2,147.602908
0.0,2,147.605197
0.0,2,147.607757
0.0,2,147.610013
0.0,2,147.61241
0.0,3,147.616052
0.0,2,147.618412
0.0,2,147.620648
0.0,3,147.624091
0.0,2,147.626353
0.0,4,147.630306
0.0,2,147.63229
0.0,3,147.635551
1.5,2,147.637926
-1.0,2,147.639935
0.0,3,147.643149
-0.098793,4,147.647074
0.0,3,147.64966
0.4467,2,147.651704
0.0,2,147.653542
0.0,3,147.656252
0.0,3,147.659304
0.532381,3,147.66202
0.0,3,147.664847
0.0,2,147.666688
0.0,2,147.668435
0.0,2,147.670212
0.0,2,147.672243
0.0,4,147.675913
0.0,2,147.677773
0.0,3,147.680512
0.0,4,147.683909
0.0,4,147.687393
0.0,3,147.689958
0.0,5,147.694556
0.0,2,147.696278
0.0,2,147.69807
0.0,2,147.699871
0.0,2,147.70166
0.0,3,147.704231
0.0,2,147.705938
0.0,5,147.710394
0.0,4,147.713853
0.0,3,147.716544
0.0,4,147.719854
0.0,3,147.722268
0.0,5,147.726267
0.0,4,147.729639
0.0,3,147.732101
0.0,4,147.735384
0.0,4,147.738572
0.0,3,147.741047
0.0,3,147.743407
0.0,5,147.747291
0.0,5,147.751318
0.0,4,147.754556
0.0,4,147.758128
0.0,3,147.760718
0.0,3,147.763341
0.0,2,147.765002
0.0,4,147.768416
0.0,4,147.771706
0.0,3,147.774125
0.0,3,147.776593
0.0,3,147.778958
0.0,2,147.780552
0.0,3,147.783
1.5,2,147.784732
0.0,4,147.787882
0.0,3,147.790255
0.0,4,147.793508
0.0,3,147.795996
0.0,3,147.798404
0.724402,2,147.799986
0.0,6,147.804636
0.0,3,147.806988
0.0,3,147.809342
0.0,2,147.810985
0.0,3,147.813528
0.0,2,147.815199
0.0,4,147.818497
0.0,3,147.820918
0.0,4,147.824243
1.5,2,147.825837
0.0,2,147.827489
0.0,2,147.829085
0.0,2,147.830727
0.0,2,147.832712
0.0,3,147.835229
0.0,3,147.837703
0.0,4,147.84107
0.0,2,147.842684
0.0,2,147.84434
0.0,3,147.8468
0.0,2,147.848369
0.0,3,147.850774
0.0,3,147.853284
0.0,2,147.85496
0.0,2,147.856776
0.0,3,147.902146
0.0,3,147.904635
0.0,2,147.906191
0.0,3,147.952888
0.0,3,147.955445
0.0,2,147.957393
0.0,2,147.959252
0.0,2,147.960873
0.0,3,147.963367
0.0,2,147.965082
0.0,3,147.96745
0.0,2,147.969034
0.0,3,147.971667
1.416419,2,147.973326
0.0,3,147.975716
0.0,2,147.977343
0.0,2,147.978968
1.5,2,147.980544
0.0,3,147.982861
-0.23868,4,147.986043
0.0,3,147.988391
0.0,2,147.989964
0.0,2,147.99155
-0.081992,4,147.995143
0.0,3,147.997615
0.0,2,147.999291
0.0,2,148.001003
0.268111,2,148.002564
0.0,5,148.00674
0.0,3,148.009145
0.0,3,148.011587
0.0,3,148.01432
0.0,3,148.016699
0.0,4,148.020015
0.0,2,148.021613
0.0,3,148.023952
0.0,3,148.02632
0.0,3,148.028727
0.0,4,148.031852
0.0,4,148.035278
0.0,3,148.037717
0.0,4,148.041143
1.5,2,148.042753
0.0,3,148.045093
0.0,2,148.0467
0.0,2,148.048672
-0.123433,4,148.051884
0.0,2,148.053632
-0.205268,2,148.055294
0.0,3,148.057753
0.0,2,148.059388
0.0,3,148.062024
0.0,3,148.064551
0.0,2,148.066168
0.0,3,148.068777
0.0,2,148.070645
0.0,3,148.07309
0.0,4,148.076417
0.0,2,148.078078
0.0,3,148.080374
0.0,2,148.08203
0.0,4,148.085167
0.0,3,148.087513
0.0,3,148.090121
0.0,2,148.09174
0.0,2,148.093412
-1.0,5,148.097634
0.0,2,148.099293
0.0,5,148.103291
0.0,2,148.104899
0.0,4,148.108447
0.0,2,148.110118
0.0,2,148.112019
0.0,3,148.114599
0.0,2,148.11638
0.0,4,148.119881
0.0,3,148.122296
-0.193718,4,148.125508
0.0,3,148.127827
0.0,2,148.129409
0.0,2,148.131113
-1.0,2,148.132933
0.0,2,148.134584
0.0,3,148.137003
1.5,2,148.138619
0.0,2,148.140214
0.0,2,148.141746
0.0,3,148.144037
0.0,5,148.147832
0.0,2,148.149374
0.0,2,148.150926
0.0,4,148.154206
0.0,2,148.15581
0.0,5,148.159909
0.0,3,148.162316
0.0,2,148.163902
0.0,2,148.165575
0.0,4,148.168697
0.0,4,148.171711
0.0,3,148.174234
0.0,2,148.175865
0.0,3,148.178277
0.0,3,148.180696
0.0,3,148.182984
0.0,3,148.185272
0.0,2,148.186863
0.0,3,148.189155
0.0,2,148.190721
1.023703,2,148.192293
0.0,3,148.194834
0.0,2,148.196518
0.0,2,148.198094
0.0,4,148.201274
0.0,4,148.204454
0.0,3,148.206783
0.0,5,148.210973
0.0,3,148.213391
0.0,2,148.215024
0.0,4,148.21808
0.0,3,148.220444
0.0,2,148.222094
0.0,3,148.224409
0.0,4,148.227461
0.0,3,148.230066
-0.10086,5,148.234066
0.0,2,148.23571
0.0,4,148.238822
0.0,2,148.240389
0.0,4,148.243608
0.0,3,148.245892
0.451985,2,148.247485
0.0,3,148.249977
0.0,2,148.251779
0.0,3,148.254131
0.0,3,148.25676
0.0,3,148.259501
0.0,2,148.261105
0.0,2,148.262884
0.0,2,148.264842
0.0,4,148.268046
0.0,2,148.269776
0.0,3,148.272403
0.0,3,148.274808
0.0,2,148.276472
0.0,5,148.280378
0.0,3,148.282676
0.0,4,148.285727
0.0,2,148.28732
0.612854,2,148.288954
0.0,4,148.292283
0.0,2,148.293921
0.0,3,148.296429
0.0,2,148.298
0.0,4,148.301284
0.0,2,148.302826
0.0,3,148.305236
0.0,4,148.308578
0.0,3,148.311025
0.0,2,148.312709
0.0,2,148.314459
0.0,2,148.31605
0.0,2,148.317743
0.0,3,148.320126
0.0,4,148.323309
0.0,2,148.324867
0.0,4,148.327945
0.0,2,148.329468
0.0,2,148.331013
0.0,4,148.334253
0.0,3,148.336686
-0.211061,2,148.338322
0.0,3,148.340731
0.0,2,148.342318
0.0,4,148.345455
0.0,3,148.347812
0.0,3,148.350191
0.0,2,148.351764
0.0,2,148.353537
0.0,2,148.355526
0.0,2,148.357257
0.0,2,148.358996
0.0,4,148.362423
0.0,2,148.364051
1.5,2,148.365648
0.0,4,148.369036
